timestamp_utc,batch_id,vllm_version,model,tokenizer,prompt_id,request_index,prompt_tokens,requested_output_tokens,concurrency,cache_state,repetition,actual_queried_tokens,actual_cached_tokens,realized_cached_fraction,cache_state_valid,status,output_tokens,response_headers_ms,ttft_ms,last_token_ms,decode_ms,decode_tokens_per_s,e2e_ms,batch_wall_ms,batch_output_tokens_per_s,error
2026-08-23T15:51:14.711586+00:00,batch-0001,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,python_guide,0,1024,128,2,cold,0,2048,0,0.0,True,200,128,7.118,168.038,1505.582,1337.543,94.95,1506.208,1515.309,168.942,
2026-08-23T15:51:14.711710+00:00,batch-0001,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,algorithm_analysis,1,1024,128,2,cold,0,2048,0,0.0,True,200,128,7.386,313.92,1514.041,1200.121,105.823,1514.677,1515.309,168.942,
2026-08-23T15:51:16.262875+00:00,batch-0002,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,python_guide,0,1024,128,1,warm,0,1024,1008,0.984375,True,200,128,6.033,63.284,1282.163,1218.879,104.194,1282.921,1283.1,99.758,
2026-08-23T15:51:17.665869+00:00,batch-0003,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,python_guide,0,1024,128,1,cold,0,1024,0,0.0,True,200,128,4.4,165.417,1303.949,1138.533,111.547,1304.616,1304.739,98.104,
2026-08-23T15:51:19.345569+00:00,batch-0004,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,python_guide,0,1024,128,2,warm,0,2048,2016,0.984375,True,200,128,10.564,46.263,1207.686,1161.423,109.349,1208.199,1217.784,210.218,
2026-08-23T15:51:19.345679+00:00,batch-0004,0.27.1,local,Qwen/Qwen2.5-7B-Instruct-AWQ,algorithm_analysis,1,1024,128,2,warm,0,2048,2016,0.984375,True,200,128,8.502,54.075,1216.046,1161.971,109.297,1216.629,1217.784,210.218,
